unit_id,connection_type,technology,tier,rsp,state_or_territory,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
2975281,NBN,HFC,100/40 Mbps,Telstra,WA,FALSE,FALSE,A491xxxxxx,108.8,65.91,110.02,107.88,65.91,110.02,37.63,6.48,37.88,36.74,6.48,37.78,8.14,7.81,10.19,8.33,7.88,10.19,0
39357233,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,VIC,TRUE,FALSE,A491xxxxxx,29.9,24.16,38.75,30.11,25.74,38.75,11.28,10.64,11.7,11.18,10.64,11.64,20.92,18.02,42.98,23.79,19.43,42.52,0.4
38966321,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,WA,TRUE,TRUE,A036xxxxxx,21.99,0.83,30.15,21.46,0.83,30.15,6.61,4.63,7.62,6.69,5.65,7.45,32.74,8.87,199.06,27.51,10.93,188.27,0.7
38966577,NBN,Fibre to the Node,100/40 Mbps,Optus,QLD,FALSE,FALSE,A491xxxxxx,97.11,74.83,98.32,96.97,77.47,98.28,36.74,35.56,37.34,36.74,36.04,37.23,31.65,29.5,41.74,31.82,30.55,41.74,0.2
6986545,NBN,Fibre to the Node,100/20 Mbps,Optus,NSW,FALSE,FALSE,9842xxxxxx,107.31,72.67,109.77,104.85,72.67,109.41,18.91,16.96,19.15,18.89,18.17,19.08,6.38,5.93,29.07,6.27,5.94,10.26,0.07
49590577,NBN,Fibre to the Node,100/20 Mbps,TPG,QLD,TRUE,TRUE,C4EAxxxxxx,59.31,4.75,65.61,58.39,11.77,65.58,18.06,15.85,18.76,18.01,16.85,18.36,8,7.52,39.35,9.36,7.54,34.59,0.37
4114225,NBN,Fibre to the Node,50/20 Mbps,Telstra,QLD,FALSE,FALSE,BC30xxxxxx,54.39,44.03,54.75,54,44.03,54.64,18.97,13.03,19.03,18.97,18.91,19.02,12.25,12.12,14.92,12.32,12.13,13.22,0.07
1029427,NBN,Fibre to the Node,50/20 Mbps,iiNet,TAS,TRUE,FALSE,1013xxxxxx,42.31,20.09,43.23,41.32,25.38,43.23,13.26,12.46,14.12,13.15,12.73,13.96,17.27,17.04,24.56,17.94,17.08,24.45,0.37
3881013,NBN,Fibre to the Premises,50/20 Mbps,Dodo & iPrimus,TAS,FALSE,FALSE,0090xxxxxx,52.85,39.66,53.35,53.14,52.82,53.35,17.45,12.78,18.03,17.58,17.16,17.96,13.32,10.91,24.27,15.95,10.95,24.27,0.2
5071925,NBN,HFC,100/40 Mbps,Aussie Broadband,VIC,FALSE,FALSE,6AD7xxxxxx,106.22,40.4,109.6,103.9,40.4,109.6,36.44,19.35,37.06,36.31,24.69,37.04,8.44,7.69,16.98,9.01,8.1,12.69,0.03
34243381,NBN,HFC,50/20 Mbps,Vodafone,VIC,FALSE,FALSE,F8ABxxxxxx,51.44,19.91,53.8,50.34,34.88,53.62,18.39,15.31,18.56,18.34,17.8,18.49,8.1,7.48,12.46,8.42,7.85,10.56,0.1
47354933,NBN,HFC,250/25 Mbps,Aussie Broadband,QLD,FALSE,FALSE,F8CAxxxxxx,270.69,229.31,274.08,269.89,229.31,273,23.61,19.45,23.82,23.57,22.72,23.72,10.6,10.04,20.34,11.34,10.26,20.15,0.09
1029429,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,FALSE,FALSE,0836xxxxxx,48.92,14.78,73.95,42.18,14.78,64.61,7.03,4.02,8.95,6.64,6.08,7.7,42.85,38.93,52.91,43.78,40.29,52.91,0.25
4114229,NBN,Fibre to the Node,75/20 Mbps,Aussie Broadband,TAS,FALSE,FALSE,788Axxxxxx,75.21,61.05,76.04,74.75,69.89,75.75,17.51,14.85,17.78,17.42,16.91,17.68,16.85,15.67,26.69,17.35,15.77,22.29,0
54645301,NBN,HFC,100/20 Mbps,Superloop,WA,FALSE,FALSE,2C30xxxxxx,106.1,92.06,107.18,105.59,92.06,107.18,18.91,15.97,19.01,18.86,18,18.99,9.78,9.17,20.08,10.23,9.6,12.06,0.11
1027896,NBN,Fibre to the Premises,50/20 Mbps,Telstra,NSW,FALSE,FALSE,1013xxxxxx,54.54,36.18,55.4,54.3,40.32,55.4,18.96,18.2,19.03,18.96,18.92,19,4.03,3.76,4.73,4.03,3.78,4.4,0
56963129,NBN,Fibre to the Curb,100/40 Mbps,Superloop,NSW,FALSE,FALSE,0023xxxxxx,99.88,71.78,102.04,99.56,71.78,102.04,37.64,31.66,37.99,37.15,31.66,37.95,8.24,7.35,41.24,11.29,7.57,41.24,0
55458361,NBN,Fibre to the Premises,250/100 Mbps,Other RSPs,NSW,FALSE,FALSE,74ACxxxxxx,257.39,137.41,271.24,256.44,174.23,269.53,87.73,21.89,94.51,88.86,52.02,94.3,9.22,7.67,19.89,8.92,8.53,9.62,0.14
54368825,NBN,Fibre to the Node,100/40 Mbps,Optus,VIC,TRUE,TRUE,10D7xxxxxx,47.39,36.34,49.11,46.33,36.34,49.03,26.95,23.68,28.66,26.86,25.32,27.8,7.22,6.97,12.13,7.34,7.02,7.96,0.03
1029433,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,FALSE,FALSE,A491xxxxxx,53.33,30.18,53.93,52.62,30.18,53.93,17.75,16.53,17.98,17.72,16.97,17.92,6.24,6,11.74,6.7,6.08,11.74,0
1188411,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,FALSE,FALSE,1013xxxxxx,47.41,23.32,49.26,46.39,31.96,49.21,18.19,16.88,19.15,18.17,17.9,19.15,17.79,13.59,23.49,17.94,13.76,22.43,0.13
1029435,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,FALSE,FALSE,E0B9xxxxxx,53.48,43.28,53.84,53.02,43.28,53.81,18.19,17.76,18.59,18.2,17.76,18.59,5.63,5.46,20.93,6.09,5.54,17.3,0
55519293,NBN,HFC,50/20 Mbps,TPG,NT + SA,FALSE,FALSE,74DAxxxxxx,46.61,36.53,47.74,46.37,36.53,47.62,18.13,2.47,18.41,18.12,15.18,18.4,21.12,18.73,38.03,21.35,18.99,30.95,0.43
47354941,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,NT + SA,FALSE,FALSE,F8CAxxxxxx,101.53,76.7,102.16,101.28,95.08,102.16,36.29,26.8,36.56,35.89,26.8,36.49,15.25,15.1,22.6,15.71,15.2,22.6,0.1
50570813,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,NSW,TRUE,FALSE,3C84xxxxxx,38.75,24.6,39.61,38.46,24.6,39.61,8.18,7.67,9.22,8.21,7.94,8.54,14.97,14.66,24.48,15.18,14.66,24.48,0.23
24028989,NBN,HFC,100/40 Mbps,Telstra,QLD,FALSE,FALSE,BC30xxxxxx,109.13,98.48,110.47,108.72,98.48,110.21,37.42,27.06,37.73,36.48,27.06,37.65,8.59,8.24,9.9,8.85,8.5,9.9,0.03
24424513,NBN,Fibre to the Curb,50/20 Mbps,Telstra,VIC,FALSE,FALSE,BC30xxxxxx,54.26,42.32,55.15,54.21,47.98,55.15,18.3,16.03,18.4,18.29,17.83,18.38,5.11,4.85,15.91,5.13,4.97,5.75,0.2
1029441,NBN,Fibre to the Node,50/20 Mbps,TPG,NSW,FALSE,FALSE,B095xxxxxx,53.42,51.94,53.7,53.42,51.94,53.64,14.83,13.88,14.86,14.8,13.95,14.85,7.34,7.19,10.91,7.41,7.21,8,0
1194563,NBN,Fibre to the Node,100/40 Mbps,TPG,NSW,TRUE,TRUE,A491xxxxxx,62.65,26.31,64.45,62.13,44.98,64.44,27.69,26.34,28.17,27.59,26.73,27.95,13.73,13.1,21.23,14.04,13.36,20.7,0
1029443,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,FALSE,FALSE,346Bxxxxxx,53.4,34.69,55.06,51.79,41.67,54.87,18.95,16.71,19.46,18.94,18.77,19.08,12.2,11.36,23.37,12.39,11.59,16.99,0.03
42617413,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,FALSE,244Bxxxxxx,876.84,326.43,927.09,829.21,479.81,922.44,47.33,45.23,47.48,47.24,46.43,47.44,3.08,2.67,10.43,3.64,2.9,10.43,0.03
5071941,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,ACT,FALSE,FALSE,78D2xxxxxx,679.99,229.85,932.46,600.72,229.85,830.56,46.14,42.02,46.46,46.12,45.31,46.43,8.68,7.52,19.51,9.81,8.27,19.51,0
4114245,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,FALSE,FALSE,18F1xxxxxx,54.06,32.58,54.58,53.42,32.58,54.43,18.84,17.63,18.91,18.82,18.61,18.87,14.58,13.5,28.26,14.53,13.54,24.66,0.07
2521415,NBN,Fibre to the Node,50/20 Mbps,Optus,QLD,FALSE,FALSE,7865xxxxxx,52.75,39.51,53.31,52.68,45.23,53.31,12.97,12.28,13.04,12.95,12.78,13.04,10.84,10.62,38.24,11.83,10.62,38.24,0
54368841,NBN,Fibre to the Curb,100/40 Mbps,Telstra,WA,FALSE,FALSE,703Axxxxxx,69.11,16.48,94.84,67.88,40.51,92.3,34.57,15.36,37.73,32.96,17.69,37.25,12.74,8.78,30.85,14.13,9.52,30.85,0.2
47507785,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,ACT,FALSE,FALSE,F48Cxxxxxx,24.1,5.68,27.46,23.68,6.76,27.28,3.76,1.55,6.21,3.86,1.76,5.86,14.5,11.69,121.32,14.91,11.75,67.07,0.1
48758601,NBN,Fibre to the Premises,100/40 Mbps,Other RSPs,WA,FALSE,FALSE,D858xxxxxx,107.94,88.08,108.76,107.16,88.08,108.67,37.59,33.32,37.76,37.45,35.61,37.72,7.54,7.38,8.35,7.6,7.5,7.79,0.19
1188427,NBN,Fibre to the Premises,50/20 Mbps,TPG,NSW,FALSE,FALSE,34E8xxxxxx,53.15,44.29,54.11,53.2,46.87,53.88,18.84,16.98,18.92,18.81,17.85,18.9,10.18,8.53,18.15,10.48,8.66,17.48,0.03
2975309,NBN,HFC,100/40 Mbps,MyRepublic,NSW,FALSE,FALSE,1013xxxxxx,107.71,95.38,109.7,107.02,96.01,109.4,37.58,22.25,38.29,36.6,29.34,37.96,10.23,9.55,27.59,11.04,10.01,27.59,0.13
21854285,NBN,HFC,50/20 Mbps,Exetel,WA,FALSE,FALSE,5078xxxxxx,54.27,45.77,54.6,54.26,51.88,54.59,18.81,17.43,18.92,18.82,18.46,18.91,9.48,8.95,10.35,9.63,9.08,10.22,0.1
24029517,NBN,HFC,100/40 Mbps,Vodafone,QLD,FALSE,FALSE,A491xxxxxx,93.04,87.65,93.21,93.02,89.77,93.19,37.6,36.93,38.22,37.56,37.18,38.03,12.28,11.12,37.48,12.51,11.23,32.25,0
2219341,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,FALSE,FALSE,346Bxxxxxx,53.54,43.93,54.59,53.46,46.14,54.45,18.85,17.66,18.93,18.86,18.74,18.92,7.26,6.74,44.17,7.1,6.76,9.7,0.03
2565201,NBN,Fibre to the Node,100/40 Mbps,Aussie Broadband,QLD,FALSE,FALSE,18F1xxxxxx,93.92,11.62,98.28,90.27,11.62,98.26,37.75,25.72,38.15,37,25.72,37.98,8.68,6.54,18.16,9.38,7.16,18.16,0.2
53382737,NBN,HFC,250/25 Mbps,Telstra,NSW,FALSE,FALSE,BC30xxxxxx,269.29,195.34,274.03,269.73,251.66,273.04,22.78,0.71,23.58,22.23,19.26,23.54,9.52,8.44,12.51,10.23,9.41,11.2,1.23
2521427,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NSW,FALSE,FALSE,18F1xxxxxx,53.33,39.44,54.47,53.09,39.44,54.14,18.93,5.45,19.02,18.93,18.62,18.99,8.91,8.65,16.28,9.36,8.67,16.28,0.08
48464469,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,QLD,FALSE,FALSE,ECADxxxxxx,56.94,7.48,69.53,49.08,7.48,67.46,5.31,0.38,7.41,3.91,0.38,5.17,33.85,29.06,87.94,40.47,30.99,81.71,0.83
4329561,NBN,Fibre to the Node,50/20 Mbps,TPG,NSW,FALSE,FALSE,C471xxxxxx,53,23.48,53.9,52.95,41.36,53.81,18.85,18.38,18.95,18.85,18.77,18.88,6.73,6.55,12.17,6.95,6.58,12.09,2.2
38616921,NBN,Fibre to the Node,50/20 Mbps,Vodafone,VIC,FALSE,FALSE,A491xxxxxx,52.77,22.71,53.84,51.35,22.71,53.79,17.27,15.12,17.58,17.15,16.21,17.49,6.5,6.22,38.96,8.4,6.25,27.74,0
48464473,NBN very high speed services,HFC,500-990/50 Mbps,,VIC,FALSE,FALSE,9CC9xxxxxx,645.96,215.03,933.14,594.94,215.03,768.98,45.53,32.38,46.28,45.3,34.61,46.18,8.87,8.37,15.87,9.28,8.64,15.87,0
53382745,NBN,HFC,100/20 Mbps,Dodo & iPrimus,NSW,FALSE,FALSE,703Axxxxxx,90.91,57.76,101.34,90.46,72.97,99.59,18.02,14.98,18.41,18.01,16.05,18.33,9.46,8.22,28.34,11.03,8.72,28.34,0.1
54368857,NBN,HFC,250/25 Mbps,Exetel,NSW,FALSE,TRUE,0019xxxxxx,103.09,60.83,270.37,101.53,60.83,269.81,22,10.4,23.65,23.46,23.29,23.57,10.35,9.31,14.19,10.36,9.62,12.23,0.77
24029529,NBN,Fibre to the Node,50/20 Mbps,iiNet,WA,FALSE,FALSE,703Axxxxxx,43.93,27.36,50.8,42.29,27.36,49.41,17.67,10.19,19.05,17.43,12.23,19.02,5.6,5.32,7.22,5.66,5.34,7.22,0.03
2211161,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,FALSE,FALSE,E028xxxxxx,49.65,30.03,50.91,48.97,41.14,50.91,17.71,12.17,17.95,17.48,12.17,17.88,6.66,5.88,14.53,8.41,6.24,14.53,0.4
47507801,NBN,Fibre to the Node,75/20 Mbps,Aussie Broadband,QLD,FALSE,FALSE,38D5xxxxxx,74.44,59.43,76.81,73.82,59.64,75.89,18.96,18.3,19.18,18.94,18.47,19.01,6.01,5.85,10.68,6.34,5.9,10.68,0
2211163,NBN,Fibre to the Node,50/20 Mbps,Superloop,VIC,FALSE,FALSE,AC84xxxxxx,50.24,43.41,51.33,49.75,43.64,51.33,17.96,16.3,18.17,17.86,16.92,18.05,9.37,8.13,77.98,15.99,8.3,46.56,0
4329565,NBN,Fibre to the Node,12/1 Mbps,Optus,NSW,FALSE,FALSE,ECADxxxxxx,12.64,7.4,13.15,12.48,8.42,13.13,0.96,0.69,1.04,0.96,0.92,0.99,9.98,7.13,50.49,11.04,7.19,40.93,0.3
36509021,NBN,HFC,25/5 Mbps,TPG,VIC,FALSE,FALSE,B095xxxxxx,25.65,12.48,26.49,25.78,22.15,26.48,4.56,4.07,4.72,4.51,4.13,4.65,8.71,8.17,35.73,8.85,8.46,10.77,0
2565213,NBN,Fibre to the Node,25/5 Mbps,iiNet,QLD,FALSE,FALSE,ECADxxxxxx,26.21,17.15,26.58,26.26,19.83,26.58,4.7,4.58,4.76,4.7,4.65,4.73,9.41,8.45,131.07,13.32,8.48,131.07,0
50669405,NBN,Fibre to the Node,100/20 Mbps,TPG,NSW,FALSE,FALSE,CCF4xxxxxx,90.66,50.85,106.47,90.1,74.68,100.33,18.36,5.27,18.89,18.49,11.35,18.85,10.5,7.56,15.18,10.64,8.62,11.48,0.03
1194589,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,TRUE,E8FCxxxxxx,162.46,130.39,247.7,166.48,140.15,247.66,47.26,41.8,47.49,47.03,44.33,47.47,3.17,2.58,8.99,3.41,2.62,6.52,0
24029021,NBN,HFC,50/20 Mbps,Other RSPs,VIC,FALSE,FALSE,F8CAxxxxxx,47.25,44.13,48.89,47.17,44.13,48.21,17.72,0.78,19.15,17.7,5.45,18.92,4.53,4.15,5.15,4.66,4.22,5.05,0.06
1028702,NBN,Fibre to the Node,50/20 Mbps,TPG,NSW,FALSE,FALSE,1027xxxxxx,52.35,37.57,53.55,51.82,37.89,53.52,18.11,17.52,18.29,18.1,17.59,18.26,7.68,6.77,12.67,7.59,6.87,9.39,1.67
56963169,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,FALSE,60A4xxxxxx,747.33,288.48,917.95,728.14,551.1,820.92,45.91,41.57,46.46,45.88,45.17,46.45,5.84,5.18,10,6.49,5.36,9.96,0.07
48758625,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,FALSE,FALSE,28BDxxxxxx,21.76,3.3,51.33,13.97,5.38,25.46,2.52,0.78,4.71,1.69,0.78,2.83,68.88,51.26,214.02,113,51.55,214.02,0.2
1027938,NBN,HFC,50/20 Mbps,Telstra,QLD,FALSE,FALSE,D435xxxxxx,54.56,40.68,55.29,54.22,40.68,55.29,18.81,11.35,19.08,18.8,18.47,19,13.77,9.64,15.65,13.92,13.66,15.65,0.04
2512739,NBN,Fibre to the Curb,50/20 Mbps,Superloop,QLD,FALSE,FALSE,6032xxxxxx,49.92,28.15,50.35,49.97,46.65,50.33,18.25,17.56,18.44,18.22,17.56,18.41,5.67,4.98,45.71,8.92,5.14,45.71,3.8
2565221,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,QLD,FALSE,FALSE,D847xxxxxx,108.11,52.27,110.19,108.26,104.61,110.05,18.92,15.46,19.02,18.93,18.6,19,2.59,2.42,22.02,2.83,2.49,8.16,0.03
45564773,NBN,HFC,100/20 Mbps,Superloop,VIC,FALSE,FALSE,76ACxxxxxx,96.62,42.04,106.36,94.2,60.72,106.36,17.91,11.91,18.54,18.06,16.8,18.43,9.69,7.86,44.87,14.48,8.57,44.87,0
6986341,NBN,Fibre to the Node,50/20 Mbps,Optus,WA,FALSE,FALSE,346Bxxxxxx,54.42,47.13,54.91,53.94,47.13,54.65,18.99,7.61,19.24,18.59,7.61,19.15,19.13,19.03,32.81,19.51,19.04,32.81,0
2219365,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,NT + SA,FALSE,FALSE,B4A9xxxxxx,52.19,31.3,54.61,50.89,38.23,54.01,17.92,14.69,18.17,17.93,17.5,18.17,14.99,14.03,41.86,15.46,14.17,19.09,0.37
1188455,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,FALSE,788Axxxxxx,670.38,305.44,917.86,632.09,305.44,832.88,45.43,32.62,46.42,45.27,42.05,46.35,5.84,4.39,12.41,6.22,5.61,10.01,0
1194599,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,TRUE,TRUE,D435xxxxxx,33.79,20.62,34.02,33.78,29.14,34,7.17,1.56,8.06,7.19,6.11,7.89,11.32,10.15,30.08,11.54,10.47,22.46,0.27
1184361,NBN,HFC,50/20 Mbps,Telstra,VIC,FALSE,FALSE,1013xxxxxx,53.27,41.99,54.8,52.78,47.56,54.65,17.86,6.73,18.36,17.97,16.12,18.29,9.55,8.84,16.58,9.89,9.18,14.1,0
2512745,NBN,Fibre to the Premises,25/5 Mbps,Telstra,QLD,FALSE,FALSE,BC30xxxxxx,26.83,11.24,27.62,26.79,18.54,27.39,4.64,3.68,4.73,4.67,4.54,4.72,1.67,1.45,14.46,1.79,1.52,3.76,0.33
54368873,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,FALSE,FALSE,A85Exxxxxx,64.68,7.97,81.96,60.16,29.8,79.84,5.46,2.24,7.82,4.24,2.3,5.71,31.21,25.33,122.97,33.31,28.74,49.11,0.23
55105385,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,FALSE,FALSE,FC1Bxxxxxx,40.92,18.42,65.45,38.94,24.19,57.69,5.85,1.29,10.56,3.81,1.29,9.36,37.54,35.06,57.7,39.86,36.39,57.7,0
2565227,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,QLD,FALSE,FALSE,B0E4xxxxxx,22.69,3.56,27.55,21.63,11.73,27.2,8.47,2.49,9.6,8.38,2.49,9.54,13.91,12.59,81.24,14.79,12.76,25.13,0.17
2211179,NBN,Fibre to the Premises,25/10 Mbps,Aussie Broadband,NSW,FALSE,FALSE,84D8xxxxxx,26.69,15.94,27.48,26.48,15.95,27.41,9.47,8.35,9.53,9.44,9.03,9.52,5.34,3.53,15.11,5.94,3.65,15.11,0.1
2219371,NBN,Fibre to the Node,50/20 Mbps,Optus,VIC,FALSE,FALSE,6466xxxxxx,49.91,36.71,51.31,50.11,42.71,51.31,18.25,17.54,18.6,18.22,17.89,18.47,13.02,8.37,32.62,11.45,8.4,32.02,0
1188461,NBN,Fibre to the Node,100/40 Mbps,Telstra,VIC,FALSE,FALSE,BC30xxxxxx,99.56,93.69,101.53,99.11,93.69,101.4,34.82,32.99,36.02,34.8,34.43,35.95,9.69,7.95,13.35,9.54,8.03,11.19,0.33
38616941,NBN,HFC,50/20 Mbps,Superloop,VIC,FALSE,FALSE,38D5xxxxxx,51.19,19.41,52.59,49.52,19.41,52.31,17.54,14.45,17.86,17.41,16.42,17.77,8.94,7.5,68.11,15.26,7.86,68.11,0.5
23486829,NBN,HFC,250/25 Mbps,Telstra,NSW,FALSE,FALSE,703Axxxxxx,230.16,162.79,260.99,229.75,182.26,260.99,22.18,0.6,23.77,23.49,22.12,23.72,12.46,11,13.62,12.57,12.19,13.13,0.13
21854317,NBN,Fibre to the Node,50/20 Mbps,iiNet,WA,TRUE,TRUE,3810xxxxxx,22.97,18.59,23.17,22.79,18.59,23.11,9.78,8.12,9.93,9.76,9.3,9.92,6.39,6.06,8.42,6.53,6.07,8.08,0.03
48464237,NBN,Fibre to the Curb,50/20 Mbps,Telstra,QLD,FALSE,FALSE,A491xxxxxx,54.39,44.4,55.23,54.33,50.92,55.06,18.94,14.35,19.06,18.92,17.33,19.01,14.93,14.77,24.5,15.11,14.78,20.47,0
23786605,NBN,Fibre to the Premises,100/40 Mbps,Optus,NT + SA,FALSE,FALSE,D8A7xxxxxx,106.8,68.74,110.1,104.43,82.06,109.42,36.28,34.36,36.74,36.33,36.12,36.71,16.56,15.02,21.23,16.45,15.07,19.04,0
2227309,NBN,HFC,25/5 Mbps,TPG,VIC,FALSE,FALSE,A491xxxxxx,26.34,19.06,26.55,26.39,25.86,26.51,4.56,4,4.63,4.51,4.07,4.61,10.45,8.24,13.3,10.78,8.65,12.42,0
2512751,NBN,Fibre to the Premises,50/20 Mbps,Exetel,QLD,FALSE,FALSE,5078xxxxxx,54.05,43.91,54.49,53.87,43.91,54.37,18.86,18.09,18.91,18.84,18.09,18.91,2.57,2.5,11.12,2.76,2.55,11.12,1.27
2521457,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,WA,FALSE,FALSE,704Fxxxxxx,53.97,52.7,54.63,53.96,52.7,54.51,18.96,17.92,19.02,18.96,18.85,19,5.17,5.03,11.29,5.48,5.11,11.29,0.03
53382769,NBN very high speed services,HFC,500-990/50 Mbps,,NSW,FALSE,TRUE,A846xxxxxx,493.7,383.95,565.32,501.47,427.34,565.32,45.79,18.82,47.55,44.1,24.17,47.43,9,8.39,19.82,9.8,8.67,19.82,0.17
2227313,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,TAS,FALSE,FALSE,8026xxxxxx,37.58,29.72,41.41,37.55,33.14,39.56,14.26,11.34,15.75,14.29,12.75,15.63,17.06,15.42,24.44,17.6,15.83,21.46,0.1
23486837,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,QLD,FALSE,FALSE,B4FBxxxxxx,20.04,0.9,26.09,18.54,0.9,24.62,6.01,3.97,6.94,5.81,4.1,6.88,10.39,8.23,84.43,11.97,8.4,49.83,2.63
39485813,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,QLD,FALSE,FALSE,7832xxxxxx,26.9,20.1,27.56,26.63,20.1,27.49,7.17,6.65,7.39,7.16,6.9,7.34,7.76,7.25,12.61,8.05,7.31,10.67,0.03
6986613,NBN,Fibre to the Premises,50/20 Mbps,iiNet,WA,FALSE,FALSE,A491xxxxxx,53.72,35.54,54.14,53.37,35.54,53.94,18.97,18.05,19.04,18.93,18.05,19.04,8.51,7.44,13.94,9.13,7.44,10.54,0
23580789,NBN,HFC,50/20 Mbps,Optus,VIC,FALSE,FALSE,8C10xxxxxx,54.47,40.17,54.99,54.14,40.17,54.99,18.18,8.48,18.51,18.19,17.84,18.41,8.99,8.4,12.91,9.08,8.67,9.76,0.03
55458425,NBN,Fibre to the Premises,50/20 Mbps,Exetel,ACT,FALSE,FALSE,0011xxxxxx,53.2,32.83,54.6,52.87,46.2,54.58,18.75,16.06,18.92,18.77,17.82,18.9,8.57,6,100.86,9.15,6.72,19.5,2.96
23084153,NBN,Fibre to the Node,50/20 Mbps,Optus,WA,TRUE,FALSE,346Bxxxxxx,41.38,19.6,44.31,41.41,23.64,44.3,9.68,8.68,10.29,9.69,9.25,10.09,8.65,6.78,30.02,8.72,6.82,30.02,0.07
45564793,NBN,Fibre to the Node,50/20 Mbps,TPG,WA,FALSE,FALSE,B095xxxxxx,52.84,40.27,53.8,52.48,40.27,53.8,18.75,18.38,18.98,18.76,18.58,18.83,6.93,6.62,13.15,7.17,6.66,13.15,0
23486841,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,TRUE,TRUE,8447xxxxxx,31.1,9.19,34.69,29.13,19.88,34.62,8.48,3.65,9.46,8.19,5.74,9.13,8.45,6.49,25.08,12.24,6.76,22.15,0.43
21854329,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,F09Fxxxxxx,889.44,446.09,926.61,858.37,446.09,926.61,44.54,26.34,45.67,43.98,39.65,45.53,3.17,3.1,4.54,3.31,3.13,4.47,0.06
30048377,NBN,Fibre to the Node,50/20 Mbps,iiNet,NT + SA,FALSE,FALSE,10BExxxxxx,52.88,43.03,53.64,52.62,43.03,53.51,17.42,15.81,17.72,17.39,17.02,17.56,16.63,13.92,26.31,17.11,15.52,26.31,0.13
53382777,NBN,Fibre to the Node,25/5 Mbps,iiNet,QLD,FALSE,FALSE,A491xxxxxx,26.62,19.9,26.8,26.63,26.47,26.74,4.74,3.85,4.81,4.74,4.7,4.78,7.72,7.5,34.62,7.71,7.54,7.88,0.03
2219385,NBN,Fibre to the Premises,250/100 Mbps,Other RSPs,ACT,FALSE,FALSE,76ACxxxxxx,247.17,94.82,269.34,245.57,147.95,263.88,101.03,90.66,103.06,99.99,90.66,102.8,9.78,8.56,24.54,10.7,9.24,18.3,0.1
2565243,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,TAS,FALSE,FALSE,76ACxxxxxx,105.85,16.15,108.75,103.17,16.15,108.73,18.01,15.98,18.22,17.95,15.98,18.16,17.08,16.54,19.55,17.3,16.71,19.55,0.03
1028732,NBN,Fibre to the Node,100/20 Mbps,Dodo & iPrimus,VIC,FALSE,FALSE,6012xxxxxx,97.76,3.89,106.78,93.61,26.4,106.49,17.25,12.38,17.68,16.93,13.36,17.57,19.36,12.94,32.15,20.36,13.2,28.27,0.33
2512765,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,WA,FALSE,FALSE,7483xxxxxx,810.41,475.88,926.91,735.81,502.09,908.53,47.38,44.35,47.58,47.22,44.35,47.45,2.24,2,5.65,2.24,2.04,2.55,0
